n,has_partitions,p,q,j,k
323599,True,2,323591,3,1
323623,True,2,323591,5,1
323641,True,2,321593,11,1
323641,True,2,315449,13,1
323647,True,2,290879,15,1
323651,True,2,307267,14,1
323651,True,2,322627,10,1
323651,True,2,61507,18,1
323651,True,2,323647,2,1
323699,True,2,323443,8,1
323707,True,2,323699,3,1
323707,True,2,323579,7,1
323711,True,2,323707,2,1
323711,True,2,323647,6,1
323717,False,,,,
323759,False,,,,
323789,True,2,258253,16,1
323767,True,2,323759,3,1
323767,True,2,290999,15,1
323797,True,2,323789,3,1
323801,True,2,323797,2,1
323801,True,2,61657,18,1
323803,True,2,323801,1,1
323819,True,2,323803,4,1
323819,True,2,258283,16,1
323837,True,2,323581,8,1
323879,True,2,323623,8,1
323899,True,2,321851,11,1
323903,True,2,323899,2,1
323903,True,2,323647,8,1
323923,False,,,,
323927,True,2,323923,2,1
323927,True,2,307543,14,1
323927,True,2,319831,12,1
323933,False,,,,
323951,False,,,,
323957,True,2,258421,16,1
323957,True,2,61813,18,1
323987,True,2,323923,6,1
323987,True,2,322963,10,1
323987,True,2,61843,18,1
324011,True,2,307627,14,1
324031,True,2,323903,7,1
324031,True,2,321983,11,1
324053,True,2,307669,14,1
324053,True,2,61909,18,1
324053,True,2,323797,8,1
324067,True,2,291299,15,1
324073,True,2,315881,13,1
324089,True,2,324073,4,1
324089,True,2,319993,12,1
324097,True,2,324089,3,1
324101,True,2,323077,10,1
324101,True,2,324097,2,1
324113,True,2,324097,4,1
324119,False,,,,
324131,True,2,324067,6,1
324131,True,2,61987,18,1
324143,True,2,307759,14,1
324143,True,2,258607,16,1
324151,True,2,324143,3,1
324151,True,2,324119,5,1
324161,True,2,324097,6,1
324161,True,2,62017,18,1
324161,True,2,323137,10,1
324179,True,2,323923,8,1
324179,True,2,320083,12,1
324199,False,,,,
324209,True,2,320113,12,1
324209,True,2,258673,16,1
324211,True,2,291443,15,1
324211,True,2,324209,1,1
324211,True,2,323699,9,1
324211,True,2,193139,17,1
324211,True,2,324179,5,1
324217,True,2,324209,3,1
324217,True,2,324089,7,1
324217,True,2,322169,11,1
324223,True,2,323711,9,1
324223,True,2,316031,13,1
324239,True,2,320143,12,1
324239,True,2,324223,4,1
324239,True,2,258703,16,1
324251,False,,,,
324293,False,,,,
324299,True,2,258763,16,1
324301,True,2,324299,1,1
324301,True,2,323789,9,1
324301,True,2,316109,13,1
324301,True,2,324293,3,1
324319,True,2,193247,17,1
324319,True,2,322271,11,1
324329,True,2,324073,8,1
324341,False,,,,
324361,True,2,324329,5,1
324391,True,2,323879,9,1
324397,True,2,322349,11,1
324403,False,,,,
324419,True,2,324403,4,1
324427,True,2,324419,3,1
324427,True,2,324299,7,1
324431,True,2,324427,2,1
324437,True,2,323413,10,1
324439,True,2,324431,3,1
324439,True,2,324437,1,1
324439,True,2,323927,9,1
324439,True,2,193367,17,1
324449,False,,,,
324451,True,2,322403,11,1
324451,True,2,193379,17,1
324451,True,2,324419,5,1
324451,True,2,324449,1,1
324451,True,2,316259,13,1
324469,True,2,324437,5,1
324469,True,2,323957,9,1
324469,True,2,291701,15,1
324469,True,2,324341,7,1
324473,True,2,320377,12,1
324473,True,2,324469,2,1
324473,True,2,324217,8,1
324491,True,2,323467,10,1
324491,True,2,308107,14,1
324491,True,2,324427,6,1
324491,True,2,62347,18,1
324497,True,2,320401,12,1
324497,True,2,323473,10,1
324503,True,2,258967,16,1
324503,True,2,324439,6,1
324517,False,,,,
324523,True,2,324011,9,1
324523,True,2,324491,5,1
324523,True,2,193451,17,1
324529,True,2,324497,5,1
324557,True,2,324301,8,1
324587,True,2,324523,6,1
324589,True,2,324557,5,1
324589,True,2,324587,1,1
324593,True,2,324589,2,1
324593,True,2,324529,6,1
324617,True,2,320521,12,1
324617,True,2,62473,18,1
324617,True,2,324361,8,1
324617,True,2,509,16,2
324619,True,2,324491,7,1
324619,True,2,322571,11,1
324619,True,2,324587,5,1
324619,True,2,324617,1,1
324637,True,2,291869,15,1
324637,True,2,322589,11,1
324641,True,2,62497,18,1
324641,True,2,324637,2,1
324647,True,2,324391,8,1
324647,True,2,323623,10,1
324647,True,2,308263,14,1
324661,True,2,316469,13,1
324661,True,2,322613,11,1
324673,True,2,324641,5,1
324673,True,2,324161,9,1
324673,True,2,193601,17,1
324689,True,2,324673,4,1
324697,True,2,322649,11,1
324697,True,2,324689,3,1
324707,True,2,320611,12,1
324707,True,2,324451,8,1
324707,True,2,308323,14,1
324707,True,2,62563,18,1
324733,False,,,,
324743,True,2,320647,12,1
324743,True,2,308359,14,1
324757,True,2,322709,11,1
324763,True,2,324251,9,1
324763,True,2,316571,13,1
324773,True,2,324757,4,1
324773,True,2,324517,8,1
324781,True,2,324773,3,1
324791,True,2,323767,10,1
324799,True,2,324791,3,1
324799,True,2,193727,17,1
324809,True,2,320713,12,1
324811,True,2,324809,1,1
324811,True,2,324299,9,1
324839,False,,,,
324847,True,2,324839,3,1
324847,True,2,292079,15,1
324869,False,,,,
324871,True,2,324743,7,1
324871,True,2,324839,5,1
324871,True,2,324869,1,1
324871,True,2,193799,17,1
324889,True,2,316697,13,1
324893,True,2,324889,2,1
324893,True,2,308509,14,1
324893,True,2,324637,8,1
324901,True,2,324869,5,1
324901,True,2,324773,7,1
324901,True,2,324893,3,1
324901,True,2,292133,15,1
324931,True,2,193859,17,1
324931,True,2,324419,9,1
324941,False,,,,
324949,True,2,324437,9,1
324949,True,2,292181,15,1
324949,True,2,324941,3,1
324949,True,2,193877,17,1
324949,True,2,322901,11,1
324953,True,2,308569,14,1
324953,True,2,324949,2,1
324953,True,2,324697,8,1
324953,True,2,324889,6,1
324977,False,,,,
324979,True,2,324977,1,1
324983,True,2,324979,2,1
324991,True,2,324983,3,1
324991,True,2,292223,15,1
324997,True,2,324869,7,1
325001,True,2,324997,2,1
325009,True,2,324977,5,1
325009,True,2,325001,3,1
325009,True,2,292241,15,1
325009,True,2,193937,17,1
325009,True,2,316817,13,1
325009,True,2,324497,9,1
325021,True,2,325019,1,1
325021,True,2,324893,7,1
325019,True,2,324763,8,1
325019,True,2,320923,12,1
325027,True,2,325019,3,1
325043,True,2,259507,16,1
325043,True,2,324979,6,1
325043,True,2,325027,4,1
325051,True,2,292283,15,1
325051,True,2,325019,5,1
325051,True,2,325043,3,1
325051,True,2,316859,13,1
325051,True,2,193979,17,1
325051,True,2,323003,11,1
325063,False,,,,
325079,True,2,325063,4,1
325081,True,2,324953,7,1
325081,True,2,325079,1,1
325093,False,,,,
325133,True,2,321037,12,1
325133,True,2,62989,18,1
325153,True,2,316961,13,1
325153,True,2,324641,9,1
325163,True,2,259627,16,1
325181,False,,,,
325187,True,2,324931,8,1
325187,True,2,321091,12,1
325189,True,2,325187,1,1
325189,True,2,325181,3,1
325201,True,2,324689,9,1
325217,True,2,325201,4,1
325217,True,2,259681,16,1
325217,True,2,63073,18,1
325217,True,2,325153,6,1
325219,True,2,325187,5,1
325219,True,2,324707,9,1
325219,True,2,325217,1,1
325229,False,,,,
325231,True,2,325229,1,1
325249,True,2,323201,11,1
325249,True,2,325217,5,1
325271,True,2,308887,14,1
325271,True,2,63127,18,1
325301,False,,,,
325307,True,2,325051,8,1
325307,True,2,308923,14,1
325307,True,2,259771,16,1
325309,True,2,325307,1,1
325309,True,2,325181,7,1
325309,True,2,292541,15,1
325309,True,2,325301,3,1
325319,True,2,325063,8,1
325319,True,2,259783,16,1
325333,True,2,325301,5,1
325343,True,2,324319,10,1
325343,True,2,63199,18,1
325343,True,2,321247,12,1
325349,True,2,325333,4,1
325349,True,2,325093,8,1
325349,True,2,259813,16,1
325379,False,,,,
325411,True,2,325379,5,1
325421,True,2,324397,10,1
325421,True,2,309037,14,1
325421,True,2,63277,18,1
325439,False,,,,
325447,True,2,325439,3,1
325447,True,2,292679,15,1
325447,True,2,325319,7,1
325453,True,2,325421,5,1
325453,True,2,324941,9,1
325459,True,2,317267,13,1
325463,True,2,325447,4,1
325463,True,2,324439,10,1
325463,True,2,309079,14,1
325463,True,2,321367,12,1
325463,True,2,325459,2,1
325477,True,2,292709,15,1
325477,True,2,325349,7,1
325487,True,2,325231,8,1
325513,True,2,325001,9,1
325513,True,2,317321,13,1
325517,True,2,325513,2,1
325517,True,2,325453,6,1
325537,False,,,,
325541,True,2,325537,2,1
325541,True,2,324517,10,1
325541,True,2,325477,6,1
325541,True,2,63397,18,1
325541,True,2,309157,14,1
325543,True,2,317351,13,1
325543,True,2,194471,17,1
325543,True,2,325541,1,1
325571,False,,,,
325597,True,2,323549,11,1
325607,True,2,325543,6,1
325607,True,2,309223,14,1
325607,True,2,63463,18,1
325627,True,2,323579,11,1
325631,True,2,325627,2,1
325631,True,2,63487,18,1
325643,True,2,63499,18,1
325643,True,2,321547,12,1
325643,True,2,325627,4,1
325643,True,2,324619,10,1
325643,True,2,309259,14,1
325673,True,2,309289,14,1
325673,True,2,260137,16,1
325673,True,2,321577,12,1
325667,True,2,325411,8,1
325667,True,2,321571,12,1
325681,True,2,194609,17,1
325681,True,2,317489,13,1
325681,True,2,325673,3,1
325691,True,2,325627,6,1
325693,True,2,325691,1,1
325693,True,2,325181,9,1
325697,True,2,325681,4,1
325697,True,2,325693,2,1
325697,True,2,324673,10,1
325697,True,2,309313,14,1
325709,True,2,325693,4,1
325709,True,2,325453,8,1
325723,True,2,325691,5,1
325729,True,2,325217,9,1
325729,True,2,325697,5,1
325747,True,2,292979,15,1
325747,True,2,323699,11,1
325751,True,2,309367,14,1
325751,True,2,325747,2,1
325751,True,2,63607,18,1
325753,True,2,325751,1,1
325753,True,2,194681,17,1
325769,True,2,325753,4,1
325769,True,2,325513,8,1
325777,True,2,325769,3,1
325781,True,2,325777,2,1
325781,True,2,324757,10,1
325783,True,2,325271,9,1
325783,True,2,325751,5,1
325783,True,2,325781,1,1
325783,True,2,317591,13,1
325807,True,2,323759,11,1
325813,True,2,325781,5,1
325813,True,2,325301,9,1
325813,True,2,317621,13,1
325849,True,2,293081,15,1
325849,True,2,323801,11,1
325861,True,2,325349,9,1
325861,True,2,293093,15,1
325877,True,2,325861,4,1
325877,True,2,309493,14,1
325877,True,2,325813,6,1
325883,True,2,325627,8,1
325889,False,,,,
325891,True,2,293123,15,1
325891,True,2,325379,9,1
325891,True,2,325889,1,1
325891,True,2,325883,3,1
325891,True,2,194819,17,1
325901,False,,,,
325921,True,2,325889,5,1
325921,True,2,317729,13,1
325939,True,2,194867,17,1
325943,True,2,321847,12,1
325943,True,2,63799,18,1
325943,True,2,325939,2,1
325943,True,2,309559,14,1
325951,True,2,325943,3,1
325951,True,2,323903,11,1
325951,True,2,325439,9,1
325957,False,,,,
325987,False,,,,
325993,False,,,,
325999,True,2,323951,11,1
325999,True,2,325487,9,1
326023,True,2,317831,13,1
326057,True,2,321961,12,1
326057,True,2,63913,18,1
326057,True,2,571,4,2
326057,True,2,325993,6,1
326063,True,2,325807,8,1
326063,True,2,325999,6,1
326063,True,2,260527,16,1
326083,True,2,325571,9,1
326087,True,2,325063,10,1
326087,True,2,326083,2,1
326087,True,2,326023,6,1
326087,True,2,260551,16,1
326087,True,2,321991,12,1
326099,True,2,326083,4,1
326101,True,2,195029,17,1
326101,True,2,326099,1,1
326101,True,2,324053,11,1
326113,True,2,317921,13,1
326119,True,2,195047,17,1
326119,True,2,293351,15,1
326119,True,2,325607,9,1
326119,True,2,326087,5,1
326141,True,2,63997,18,1
326143,True,2,325631,9,1
326143,True,2,195071,17,1
326143,True,2,326141,1,1
326147,True,2,325891,8,1
326147,True,2,326083,6,1
326147,True,2,322051,12,1
326147,True,2,326143,2,1
326149,True,2,195077,17,1
326149,True,2,317957,13,1
326149,True,2,326141,3,1
326149,True,2,324101,11,1
326149,True,2,326147,1,1
326153,True,2,326149,2,1
326153,True,2,322057,12,1
326153,True,2,309769,14,1
326159,True,2,326143,4,1
326171,False,,,,
326189,True,2,322093,12,1
326203,True,2,325691,9,1
326203,True,2,195131,17,1
326203,True,2,326171,5,1
326219,True,2,326203,4,1
326251,True,2,293483,15,1
326251,True,2,326219,5,1
326257,True,2,324209,11,1
326309,True,2,260773,16,1
326309,True,2,322213,12,1
326323,False,,,,
326351,False,,,,
326353,True,2,195281,17,1
326353,True,2,326351,1,1
326353,True,2,318161,13,1
326369,True,2,326113,8,1
326369,True,2,326353,4,1
326437,True,2,326309,7,1
326441,True,2,326437,2,1
326449,True,2,293681,15,1
326449,True,2,326441,3,1
326467,True,2,324419,11,1
326479,True,2,326351,7,1
326479,True,2,318287,13,1
326479,True,2,324431,11,1
326479,True,2,195407,17,1
326497,True,2,293729,15,1
326497,True,2,326369,7,1
326497,True,2,324449,11,1
326503,False,,,,
326537,True,2,325513,10,1
326539,True,2,324491,11,1
326539,True,2,326537,1,1
326539,True,2,318347,13,1
326549,True,2,261013,16,1
326561,True,2,326497,6,1
326561,True,2,325537,10,1
326563,True,2,326561,1,1
326567,True,2,325543,10,1
326567,True,2,326563,2,1
326567,True,2,326503,6,1
326567,True,2,261031,16,1
326581,True,2,326549,5,1
326593,True,2,326561,5,1
326597,True,2,326593,2,1
326597,True,2,326581,4,1
326597,True,2,64453,18,1
326597,True,2,322501,12,1
326597,True,2,261061,16,1
326609,True,2,326593,4,1
326609,True,2,326353,8,1
326609,True,2,322513,12,1
326611,True,2,318419,13,1
326611,True,2,326099,9,1
326611,True,2,195539,17,1
326611,True,2,326609,1,1
326617,True,2,326609,3,1
326633,True,2,326617,4,1
326633,True,2,557,14,2
326633,True,2,64489,18,1
326633,True,2,322537,12,1
326657,True,2,326593,6,1
326657,True,2,64513,18,1
326657,True,2,310273,14,1
326659,True,2,326657,1,1
326659,True,2,318467,13,1
326659,True,2,326147,9,1
326663,True,2,326659,2,1
326663,True,2,261127,16,1
326681,True,2,326617,6,1
326687,True,2,322591,12,1
326693,True,2,326437,8,1
326701,True,2,326189,9,1
326701,True,2,326693,3,1
326707,False,,,,
326737,True,2,326609,7,1
326737,True,2,324689,11,1
326741,True,2,310357,14,1
326741,True,2,326737,2,1
326773,True,2,326741,5,1
326773,True,2,318581,13,1
326779,False,,,,
326831,True,2,310447,14,1
326831,True,2,325807,10,1
326863,True,2,195791,17,1
326863,True,2,326831,5,1
326863,True,2,326351,9,1
326863,True,2,318671,13,1
326867,True,2,326611,8,1
326867,True,2,322771,12,1
326867,True,2,326863,2,1
326869,True,2,326867,1,1
326869,True,2,326741,7,1
326869,True,2,318677,13,1
326873,True,2,325849,10,1
326873,True,2,310489,14,1
326873,True,2,261337,16,1
326873,True,2,326869,2,1
326873,True,2,326617,8,1
326881,True,2,326369,9,1
326881,True,2,195809,17,1
326881,True,2,326873,3,1
326903,True,2,322807,12,1
326923,False,,,,
326939,True,2,326923,4,1
326941,True,2,326939,1,1
326941,True,2,318749,13,1
326941,True,2,324893,11,1
326941,True,2,195869,17,1
326947,True,2,326939,3,1
326947,True,2,294179,15,1
326951,True,2,310567,14,1
326951,True,2,326947,2,1
326983,True,2,326951,5,1
326993,True,2,64849,18,1
326993,True,2,326737,8,1
326999,True,2,326983,4,1
326999,True,2,261463,16,1
327001,True,2,324953,11,1
327001,True,2,318809,13,1
327001,True,2,326993,3,1
327001,True,2,326873,7,1
327001,True,2,326999,1,1
327001,True,2,195929,17,1
327007,True,2,326999,3,1
327011,True,2,326947,6,1
327011,True,2,325987,10,1
327011,True,2,310627,14,1
327011,True,2,327007,2,1
327017,True,2,322921,12,1
327017,True,2,325993,10,1
327017,True,2,327001,4,1
327023,True,2,327007,4,1
327023,True,2,325999,10,1
327023,True,2,64879,18,1
327059,True,2,322963,12,1
327059,True,2,261523,16,1
327071,True,2,327007,6,1
327071,True,2,64927,18,1
327079,True,2,327071,3,1
327079,True,2,326951,7,1
327079,True,2,294311,15,1
327079,True,2,326567,9,1
327127,True,2,325079,11,1
327127,True,2,326999,7,1
327133,False,,,,
327163,False,,,,
327179,True,2,327163,4,1
327179,True,2,326923,8,1
327179,True,2,323083,12,1
327179,True,2,261643,16,1
327193,True,2,319001,13,1
327193,True,2,326681,9,1
327203,True,2,310819,14,1
327203,True,2,326947,8,1
327209,True,2,261673,16,1
327209,True,2,327193,4,1
327211,True,2,327179,5,1
327211,True,2,327209,1,1
327211,True,2,196139,17,1
327211,True,2,325163,11,1
327211,True,2,327203,3,1
327247,True,2,294479,15,1
327251,True,2,310867,14,1
327251,True,2,327247,2,1
327263,True,2,327007,8,1
327263,True,2,327247,4,1
327263,True,2,65119,18,1
327277,True,2,294509,15,1
327277,True,2,325229,11,1
327289,True,2,319097,13,1
327307,True,2,327179,7,1
327311,True,2,65167,18,1
327311,True,2,310927,14,1
327311,True,2,327307,2,1
327311,True,2,327247,6,1
327319,True,2,294551,15,1
327319,True,2,327311,3,1
327319,True,2,319127,13,1
327319,True,2,325271,11,1
327319,True,2,327317,1,1
327319,True,2,196247,17,1
327317,True,2,65173,18,1
327331,True,2,294563,15,1
327331,True,2,327203,7,1
327337,True,2,327209,7,1
327343,True,2,326831,9,1
327343,True,2,196271,17,1
327343,True,2,327311,5,1
327347,True,2,327343,2,1
327347,True,2,327331,4,1
327347,True,2,326323,10,1
327347,True,2,65203,18,1
327347,True,2,323251,12,1
327401,True,2,327337,6,1
327401,True,2,65257,18,1
327407,True,2,327343,6,1
327409,True,2,196337,17,1
327409,True,2,294641,15,1
327409,True,2,327401,3,1
327409,True,2,327407,1,1
327419,True,2,327163,8,1
327421,True,2,327419,1,1
327433,True,2,327401,5,1
327443,False,,,,
327463,True,2,326951,9,1
327469,True,2,325421,11,1
327473,True,2,326449,10,1
327473,True,2,327469,2,1
327473,True,2,327409,6,1
327473,True,2,323377,12,1
327479,True,2,327463,4,1
327479,True,2,323383,12,1
327491,True,2,326467,10,1
327493,True,2,327491,1,1
327499,True,2,294731,15,1
327499,True,2,327491,3,1
327511,True,2,325463,11,1
327511,True,2,196439,17,1
327511,True,2,327479,5,1
327511,True,2,326999,9,1
327517,False,,,,
327529,True,2,294761,15,1
327529,True,2,327401,7,1
327529,True,2,327017,9,1
327553,False,,,,
327557,True,2,327493,6,1
327557,True,2,65413,18,1
327557,True,2,311173,14,1
327557,True,2,327553,2,1
327559,True,2,327557,1,1
327571,True,2,327443,7,1
327571,True,2,327059,9,1
327571,True,2,294803,15,1
327571,True,2,196499,17,1
327581,True,2,327517,6,1
327581,True,2,65437,18,1
327581,True,2,311197,14,1
327583,True,2,319391,13,1
327583,True,2,327581,1,1
327583,True,2,327071,9,1
327599,True,2,327583,4,1
327599,True,2,327343,8,1
327619,True,2,325571,11,1
327619,True,2,319427,13,1
327619,True,2,327491,7,1
327629,False,,,,
327647,True,2,327583,6,1
327647,True,2,262111,16,1
327661,True,2,319469,13,1
327661,True,2,294893,15,1
327661,True,2,327629,5,1
327667,False,,,,
327673,False,,,,
327689,True,2,327433,8,1
327689,True,2,262153,16,1
327689,True,2,327673,4,1
327707,True,2,311323,14,1
327707,True,2,65563,18,1
327721,True,2,327209,9,1
327721,True,2,294953,15,1
327721,True,2,325673,11,1
327721,True,2,327689,5,1
327737,True,2,327673,6,1
327737,True,2,327721,4,1
327737,True,2,323641,12,1
327739,True,2,325691,11,1
327739,True,2,327737,1,1
327739,True,2,327707,5,1
327739,True,2,319547,13,1
327757,True,2,327629,7,1
327757,True,2,325709,11,1
327757,True,2,294989,15,1
327779,False,,,,
327797,True,2,326773,10,1
327797,True,2,262261,16,1
327799,True,2,325751,11,1
327799,True,2,196727,17,1
327799,True,2,327797,1,1
327799,True,2,319607,13,1
327809,True,2,327553,8,1
327823,True,2,196751,17,1
327823,True,2,327311,9,1
327827,True,2,327571,8,1
327827,True,2,327823,2,1
327829,True,2,327797,5,1
327829,True,2,327317,9,1
327829,True,2,327827,1,1
327829,True,2,325781,11,1
327839,True,2,327583,8,1
327839,True,2,327823,4,1
327839,True,2,262303,16,1
327851,True,2,65707,18,1
327853,True,2,327851,1,1
327869,True,2,327853,4,1
327871,True,2,196799,17,1
327871,True,2,327869,1,1
327871,True,2,327839,5,1
327871,True,2,319679,13,1
327881,False,,,,
327889,True,2,196817,17,1
327889,True,2,327881,3,1
327917,True,2,327853,6,1
327917,True,2,327661,8,1
327917,True,2,311533,14,1
327923,True,2,311539,14,1
327923,True,2,327667,8,1
327923,True,2,262387,16,1
327941,True,2,311557,14,1
327953,True,2,327889,6,1
327953,True,2,311569,14,1
327953,True,2,65809,18,1
327967,True,2,295199,15,1
327967,True,2,327839,7,1
327979,True,2,327851,7,1
327979,True,2,196907,17,1
327983,True,2,327967,4,1
327983,True,2,327979,2,1
327983,True,2,65839,18,1
328007,True,2,326983,10,1
328037,True,2,311653,14,1
328037,True,2,262501,16,1
328043,True,2,327979,6,1
328043,True,2,311659,14,1
328043,True,2,65899,18,1
328051,True,2,295283,15,1
328051,True,2,328043,3,1
328051,True,2,327923,7,1
328061,True,2,311677,14,1
328063,True,2,328061,1,1
328063,True,2,196991,17,1
328067,True,2,328063,2,1
328067,True,2,328051,4,1
328067,True,2,311683,14,1
328093,True,2,328061,5,1
328093,True,2,319901,13,1
328093,True,2,327581,9,1
328103,True,2,327079,10,1
328103,True,2,262567,16,1
328109,True,2,328093,4,1
328109,True,2,327853,8,1
328121,True,2,311737,14,1
328127,True,2,328063,6,1
328127,True,2,324031,12,1
328127,True,2,327871,8,1
328127,True,2,311743,14,1
328127,True,2,65983,18,1
328129,True,2,319937,13,1
328129,True,2,328121,3,1
328129,True,2,328127,1,1
328171,True,2,328043,7,1
328177,False,,,,
328213,False,,,,
328243,False,,,,
328249,True,2,327737,9,1
328249,True,2,328121,7,1
328249,True,2,320057,13,1
328271,True,2,327247,10,1
328277,True,2,328213,6,1
328277,True,2,262741,16,1
328283,True,2,262747,16,1
328291,True,2,327779,9,1
328291,True,2,328283,3,1
328303,True,2,328271,5,1
328327,False,,,,
328331,True,2,327307,10,1
328331,True,2,328327,2,1
328333,True,2,197261,17,1
328333,True,2,328331,1,1
328333,True,2,320141,13,1
328343,True,2,328327,4,1
328343,True,2,327319,10,1
328343,True,2,262807,16,1
328357,True,2,326309,11,1
328373,True,2,328357,4,1
328379,False,,,,
328381,True,2,327869,9,1
328381,True,2,328379,1,1
328381,True,2,328373,3,1
328397,True,2,328381,4,1
328397,True,2,324301,12,1
328397,True,2,328333,6,1
328411,True,2,320219,13,1
328411,True,2,197339,17,1
328411,True,2,328379,5,1
328411,True,2,328283,7,1
328421,True,2,328357,6,1
328429,True,2,320237,13,1
328429,True,2,327917,9,1
328429,True,2,328421,3,1
328429,True,2,328397,5,1
328439,False,,,,
328481,True,2,66337,18,1
328511,False,,,,
328513,True,2,328511,1,1
328513,True,2,328481,5,1
328513,True,2,197441,17,1
328519,True,2,328511,3,1
328519,True,2,295751,15,1
328519,True,2,328007,9,1
328543,True,2,328511,5,1
328579,True,2,197507,17,1
328579,True,2,328067,9,1
328579,True,2,320387,13,1
328589,True,2,328333,8,1
328591,True,2,328589,1,1
328619,True,2,324523,12,1
328619,True,2,263083,16,1
328621,True,2,328109,9,1
328621,True,2,295853,15,1
328621,True,2,328589,5,1
328621,True,2,328619,1,1
328633,True,2,328121,9,1
328637,True,2,328633,2,1
328637,True,2,263101,16,1
328637,True,2,328621,4,1
328637,True,2,312253,14,1
328637,True,2,328381,8,1
328639,True,2,197567,17,1
328639,True,2,328637,1,1
328639,True,2,328511,7,1
328639,True,2,328127,9,1
328639,True,2,295871,15,1
328651,True,2,328619,5,1
328667,True,2,328651,4,1
328667,True,2,312283,14,1
328667,True,2,66523,18,1
328667,True,2,328411,8,1
328687,False,,,,
328709,False,,,,
328721,False,,,,
328753,True,2,320561,13,1
328753,True,2,328721,5,1
328777,False,,,,
328781,True,2,327757,10,1
328781,True,2,328777,2,1
328781,True,2,312397,14,1
328787,True,2,66643,18,1
328789,True,2,328787,1,1
328789,True,2,328277,9,1
328789,True,2,326741,11,1
328789,True,2,328781,3,1
328813,True,2,197741,17,1
328813,True,2,328781,5,1
328829,True,2,324733,12,1
328829,True,2,328813,4,1
328829,True,2,263293,16,1
328837,True,2,328709,7,1
328837,True,2,328829,3,1
328847,True,2,328591,8,1
328847,True,2,327823,10,1
328849,True,2,328847,1,1
328849,True,2,328721,7,1
328849,True,2,320657,13,1
328883,True,2,66739,18,1
328891,True,2,320699,13,1
328891,True,2,328379,9,1
328891,True,2,328883,3,1
328897,True,2,296129,15,1
328901,True,2,312517,14,1
328901,True,2,328897,2,1
328901,True,2,328837,6,1
328919,True,2,263383,16,1
328921,True,2,328919,1,1
328921,True,2,326873,11,1
328931,False,,,,
328961,True,2,328897,6,1
328981,True,2,197909,17,1
328981,True,2,296213,15,1
329009,True,2,328753,8,1
329027,True,2,324931,12,1
329027,True,2,312643,14,1
329027,True,2,66883,18,1
329027,True,2,263491,16,1
329053,True,2,320861,13,1
329059,True,2,328931,7,1
329059,True,2,327011,11,1
329059,True,2,329027,5,1
329059,True,2,320867,13,1
329081,False,,,,
329083,True,2,329081,1,1
329089,True,2,328961,7,1
329089,True,2,198017,17,1
329089,True,2,329081,3,1
329101,True,2,328589,9,1
329111,True,2,312727,14,1
329123,True,2,325027,12,1
329123,True,2,329059,6,1
329143,True,2,329111,5,1
329167,False,,,,
329177,True,2,67033,18,1
329177,True,2,328921,8,1
329177,True,2,325081,12,1
329191,False,,,,
329201,True,2,67057,18,1
329201,True,2,328177,10,1
329207,True,2,329143,6,1
329207,True,2,329191,4,1
329209,True,2,296441,15,1
329209,True,2,329081,7,1
329209,True,2,321017,13,1
329209,True,2,329207,1,1
329209,True,2,329201,3,1
329209,True,2,329177,5,1
329233,True,2,328721,9,1
329233,True,2,329201,5,1
329243,False,,,,
329257,True,2,296489,15,1
329257,True,2,327209,11,1
329267,True,2,328243,10,1
329269,True,2,198197,17,1
329269,True,2,329267,1,1
329269,True,2,321077,13,1
329281,False,,,,
329293,True,2,198221,17,1
329293,True,2,328781,9,1
329297,True,2,329233,6,1
329297,True,2,325201,12,1
329297,True,2,67153,18,1
329297,True,2,263761,16,1
329297,True,2,329293,2,1
329297,True,2,329281,4,1
329299,True,2,327251,11,1
329299,True,2,329297,1,1
329299,True,2,329267,5,1
329299,True,2,328787,9,1
329309,True,2,329293,4,1
329309,True,2,329053,8,1
329317,True,2,329309,3,1
329321,True,2,312937,14,1
329321,True,2,329257,6,1
329321,True,2,329317,2,1
329333,True,2,67189,18,1
329333,True,2,329269,6,1
329333,True,2,329317,4,1
329347,True,2,296579,15,1
329387,True,2,313003,14,1
329393,True,2,313009,14,1
329401,True,2,329393,3,1
329419,True,2,321227,13,1
329419,True,2,329387,5,1
329419,True,2,198347,17,1
329419,True,2,296651,15,1
329431,True,2,321239,13,1
329431,True,2,296663,15,1
329431,True,2,328919,9,1
329471,True,2,313087,14,1
329473,True,2,329471,1,1
329473,True,2,328961,9,1
329489,True,2,263953,16,1
329489,True,2,329233,8,1
329489,True,2,329473,4,1
329503,True,2,329471,5,1
329503,True,2,321311,13,1
329519,True,2,329503,4,1
329519,True,2,263983,16,1
329533,True,2,321341,13,1
329533,True,2,198461,17,1
329551,True,2,321359,13,1
329551,True,2,329519,5,1
329551,True,2,198479,17,1
329557,False,,,,
329587,True,2,296819,15,1
329591,True,2,313207,14,1
329591,True,2,67447,18,1
329591,True,2,329587,2,1
329597,True,2,67453,18,1
329597,True,2,329533,6,1
329603,True,2,328579,10,1
329603,True,2,329587,4,1
329603,True,2,313219,14,1
329603,True,2,329347,8,1
329617,True,2,329489,7,1
329627,True,2,264091,16,1
329629,True,2,329627,1,1
329629,True,2,327581,11,1
329629,True,2,329597,5,1
329639,True,2,325543,12,1
329657,True,2,328633,10,1
329657,True,2,329401,8,1
329657,True,2,313273,14,1
329663,True,2,328639,10,1
329663,True,2,264127,16,1
329671,True,2,329663,3,1
