n,has_partitions,p,q,j,k
35363,True,2,35107,8,1
35393,True,2,34369,10,1
35393,True,2,19009,14,1
35401,True,2,35393,3,1
35401,True,2,2633,15,1
35401,True,2,33353,11,1
35407,True,2,35279,7,1
35407,True,2,33359,11,1
35419,True,2,35291,7,1
35423,True,2,31327,12,1
35423,True,2,35407,4,1
35423,True,2,35419,2,1
35437,False,,,,
35447,False,,,,
35461,True,2,2693,15,1
35461,True,2,34949,9,1
35461,True,2,33413,11,1
35449,True,2,35447,1,1
35491,True,2,35363,7,1
35491,True,2,27299,13,1
35507,True,2,35491,4,1
35507,True,2,34483,10,1
35507,True,2,35251,8,1
35509,True,2,2741,15,1
35509,True,2,35381,7,1
35509,True,2,33461,11,1
35509,True,2,35507,1,1
35521,True,2,35393,7,1
35521,True,2,27329,13,1
35521,True,2,2753,15,1
35531,True,2,35527,2,1
35527,True,2,33479,11,1
35533,True,2,35531,1,1
35543,True,2,35527,4,1
35543,True,2,34519,10,1
35537,True,2,35281,8,1
35537,True,2,34513,10,1
35537,True,2,35521,4,1
35537,True,2,35533,2,1
35569,True,2,2801,15,1
35569,True,2,33521,11,1
35569,True,2,35537,5,1
35573,True,2,35317,8,1
35573,True,2,31477,12,1
35573,True,2,35569,2,1
35573,True,2,34549,10,1
35573,True,2,35509,6,1
35591,True,2,19207,14,1
35591,True,2,35527,6,1
35593,True,2,35591,1,1
35593,True,2,35081,9,1
35603,True,2,19219,14,1
35597,True,2,35533,6,1
35597,True,2,35593,2,1
35597,True,2,19213,14,1
35617,True,2,33569,11,1
35677,True,2,2909,15,1
35677,True,2,33629,11,1
35729,False,,,,
35671,True,2,2903,15,1
35671,True,2,35159,9,1
35671,True,2,27479,13,1
35671,True,2,33623,11,1
35671,True,2,35543,7,1
35731,True,2,2963,15,1
35731,True,2,35603,7,1
35731,True,2,27539,13,1
35731,True,2,35729,1,1
35747,True,2,35731,4,1
35747,True,2,35491,8,1
35753,True,2,34729,10,1
35753,True,2,31657,12,1
35759,True,2,31663,12,1
35771,True,2,34747,10,1
35771,True,2,19387,14,1
35797,True,2,33749,11,1
35809,True,2,27617,13,1
35809,True,2,35801,3,1
35809,True,2,3041,15,1
35801,True,2,19417,14,1
35801,True,2,35797,2,1
35831,True,2,19447,14,1
35831,True,2,34807,10,1
35803,True,2,35771,5,1
35803,True,2,35801,1,1
35803,True,2,35291,9,1
35803,True,2,27611,13,1
35837,True,2,31741,12,1
35839,True,2,33791,11,1
35839,True,2,27647,13,1
35839,True,2,35837,1,1
35839,True,2,35327,9,1
35839,True,2,35831,3,1
35851,True,2,35339,9,1
35851,True,2,3083,15,1
35863,True,2,35831,5,1
35869,True,2,35837,5,1
35897,False,,,,
35879,True,2,35863,4,1
35899,True,2,33851,11,1
35899,True,2,35897,1,1
35899,True,2,35771,7,1
35923,False,,,,
35911,True,2,35879,5,1
35911,True,2,33863,11,1
35933,True,2,35677,8,1
35933,True,2,35869,6,1
35963,True,2,34939,10,1
35963,True,2,35899,6,1
35951,False,,,,
35969,True,2,31873,12,1
35977,True,2,3209,15,1
35977,True,2,35969,3,1
35983,True,2,35951,5,1
35983,True,2,27791,13,1
35999,True,2,35983,4,1
35993,True,2,19609,14,1
35993,True,2,35977,4,1
36007,True,2,35879,7,1
36007,True,2,35999,3,1
36011,True,2,36007,2,1
36013,True,2,36011,1,1
36017,True,2,36013,2,1
36037,False,,,,
36061,True,2,35933,7,1
36067,True,2,34019,11,1
36067,True,2,3299,15,1
36067,True,2,3,14,9
36073,False,,,,
36083,True,2,35059,10,1
36083,True,2,36067,4,1
36083,True,2,19699,14,1
36097,True,2,3329,15,1
36097,True,2,35969,7,1
36107,True,2,35083,10,1
36107,True,2,35851,8,1
36137,True,2,179,12,2
36137,True,2,36073,6,1
36137,True,2,19753,14,1
36131,True,2,35107,10,1
36131,True,2,36067,6,1
36109,True,2,34061,11,1
36109,True,2,35597,9,1
36109,True,2,27917,13,1
36109,True,2,36107,1,1
36151,False,,,,
36161,True,2,36097,6,1
36161,True,2,19777,14,1
36187,False,,,,
36191,True,2,36187,2,1
36209,False,,,,
36217,True,2,3449,15,1
36217,True,2,36209,3,1
36229,True,2,3461,15,1
36241,True,2,35729,9,1
36241,True,2,36209,5,1
36251,True,2,36187,6,1
36251,True,2,19867,14,1
36251,True,2,35227,10,1
36263,True,2,36007,8,1
36269,True,2,36013,8,1
36269,True,2,32173,12,1
36277,True,2,36269,3,1
36299,True,2,32203,12,1
36307,True,2,36299,3,1
36307,True,2,34259,11,1
36307,True,2,3539,15,1
36293,True,2,36277,4,1
36293,True,2,36229,6,1
36293,True,2,36037,8,1
36313,True,2,35801,9,1
36319,True,2,36191,7,1
36343,True,2,36341,1,1
36343,True,2,28151,13,1
36343,True,2,35831,9,1
36341,True,2,36277,6,1
36341,True,2,35317,10,1
36373,True,2,28181,13,1
36373,True,2,36341,5,1
36353,True,2,36097,8,1
36353,True,2,32257,12,1
36383,True,2,36319,6,1
36389,True,2,36373,4,1
36433,False,,,,
36457,False,,,,
36451,True,2,34403,11,1
36469,True,2,28277,13,1
36469,True,2,34421,11,1
36469,True,2,36467,1,1
36469,True,2,3701,15,1
36469,True,2,36341,7,1
36467,True,2,32371,12,1
36467,True,2,36451,4,1
36473,True,2,36217,8,1
36473,True,2,36457,4,1
36473,True,2,20089,14,1
36473,True,2,35449,10,1
36473,True,2,36469,2,1
36473,True,2,32377,12,1
36479,False,,,,
36493,False,,,,
36523,True,2,36011,9,1
36497,True,2,191,4,2
36497,True,2,20113,14,1
36497,True,2,36493,2,1
36497,True,2,36433,6,1
36497,True,2,32401,12,1
36497,True,2,36241,8,1
36527,True,2,20143,14,1
36527,True,2,36523,2,1
36529,True,2,3761,15,1
36529,True,2,36527,1,1
36529,True,2,36017,9,1
36529,True,2,36497,5,1
36541,True,2,28349,13,1
36551,True,2,35527,10,1
36563,True,2,36559,2,1
36563,True,2,36307,8,1
36563,True,2,32467,12,1
36559,True,2,34511,11,1
36559,True,2,36527,5,1
36559,True,2,36551,3,1
36571,True,2,36563,3,1
36571,True,2,3803,15,1
36587,True,2,36583,2,1
36587,True,2,32491,12,1
36587,True,2,36523,6,1
36587,True,2,36571,4,1
36583,True,2,36551,5,1
36607,True,2,36599,3,1
36607,True,2,36479,7,1
36599,True,2,32503,12,1
36599,True,2,36343,8,1
36599,True,2,36583,4,1
36629,True,2,36373,8,1
36629,True,2,32533,12,1
36643,True,2,36131,9,1
36637,True,2,36629,3,1
36637,True,2,34589,11,1
36653,True,2,36637,4,1
36653,True,2,20269,14,1
36671,True,2,36607,6,1
36671,True,2,20287,14,1
36677,False,,,,
36683,True,2,32587,12,1
36691,True,2,3923,15,1
36691,True,2,28499,13,1
36691,True,2,36563,7,1
36691,True,2,36683,3,1
36697,True,2,3929,15,1
36697,True,2,34649,11,1
36709,True,2,28517,13,1
36709,True,2,36677,5,1
36713,True,2,36457,8,1
36713,True,2,36697,4,1
36713,True,2,36709,2,1
36721,True,2,36209,9,1
36721,True,2,34673,11,1
36721,True,2,36713,3,1
36739,True,2,28547,13,1
36749,True,2,36493,8,1
36749,True,2,32653,12,1
36761,True,2,36697,6,1
36779,True,2,36523,8,1
36767,False,,,,
36787,True,2,34739,11,1
36787,True,2,4019,15,1
36787,True,2,36779,3,1
36791,True,2,20407,14,1
36791,True,2,36787,2,1
36781,True,2,36269,9,1
36781,True,2,36749,5,1
36781,True,2,36779,1,1
36781,True,2,36653,7,1
36781,True,2,4013,15,1
36793,True,2,36761,5,1
36793,True,2,36791,1,1
36821,True,2,35797,10,1
36809,True,2,36793,4,1
36809,True,2,32713,12,1
36833,True,2,35809,10,1
36847,True,2,4079,15,1
36857,True,2,181,12,2
36857,True,2,36793,6,1
36871,False,,,,
36877,True,2,36749,7,1
36899,True,2,36643,8,1
36899,True,2,32803,12,1
36887,True,2,36871,4,1
36887,True,2,35863,10,1
36901,True,2,36899,1,1
36901,True,2,36389,9,1
36901,True,2,4133,15,1
36919,True,2,34871,11,1
36919,True,2,36887,5,1
36919,True,2,36791,7,1
36913,False,,,,
36923,True,2,36919,2,1
36923,True,2,35899,10,1
36929,True,2,32833,12,1
36929,True,2,36913,4,1
36931,True,2,34883,11,1
36931,True,2,36929,1,1
36931,True,2,36899,5,1
36931,True,2,36923,3,1
36943,True,2,28751,13,1
36973,False,,,,
36947,True,2,20563,14,1
36947,True,2,36943,2,1
36947,True,2,35923,10,1
36947,True,2,36931,4,1
36947,True,2,36691,8,1
36979,True,2,36947,5,1
36979,True,2,36467,9,1
36979,True,2,4211,15,1
37003,False,,,,
36997,True,2,34949,11,1
36997,True,2,4229,15,1
37013,True,2,36997,4,1
37013,True,2,32917,12,1
37019,True,2,37003,4,1
37021,True,2,37019,1,1
37021,True,2,37013,3,1
37021,True,2,4253,15,1
37039,True,2,4271,15,1
37039,True,2,36527,9,1
37057,True,2,37049,3,1
37057,True,2,4289,15,1
37057,True,2,36929,7,1
37049,True,2,36793,8,1
37061,True,2,36997,6,1
37061,True,2,36037,10,1
37061,True,2,37057,2,1
37087,False,,,,
37097,True,2,36073,10,1
37117,True,2,35069,11,1
37117,True,2,4349,15,1
37123,False,,,,
37159,True,2,35111,11,1
37159,True,2,4391,15,1
37139,True,2,37123,4,1
37171,True,2,37139,5,1
37171,True,2,28979,13,1
37189,True,2,37061,7,1
37189,True,2,37181,3,1
37189,True,2,35141,11,1
37189,True,2,36677,9,1
37189,True,2,4421,15,1
37181,True,2,37117,6,1
37199,True,2,36943,8,1
37201,True,2,29009,13,1
37201,True,2,37199,1,1
37201,True,2,35153,11,1
37217,True,2,37201,4,1
37243,False,,,,
37223,True,2,37159,6,1
37253,True,2,193,2,2
37253,True,2,36997,8,1
37253,True,2,36229,10,1
37253,True,2,37189,6,1
37273,True,2,36761,9,1
37277,True,2,37021,8,1
37277,True,2,33181,12,1
37277,True,2,37273,2,1
37307,True,2,37243,6,1
37307,True,2,33211,12,1
37321,True,2,37313,3,1
37321,True,2,36809,9,1
37321,True,2,29129,13,1
37309,True,2,37181,7,1
37309,True,2,37277,5,1
37309,True,2,37307,1,1
37313,True,2,193,6,2
37313,True,2,37057,8,1
37313,True,2,20929,14,1
37313,True,2,37309,2,1
37337,True,2,37321,4,1
37337,True,2,36313,10,1
37337,True,2,37273,6,1
37339,True,2,35291,11,1
37339,True,2,37307,5,1
37339,True,2,29147,13,1
37339,True,2,37337,1,1
37357,False,,,,
37361,True,2,37357,2,1
37369,True,2,37361,3,1
37369,True,2,36857,9,1
37369,True,2,37337,5,1
37379,True,2,37363,4,1
37379,True,2,37123,8,1
37363,True,2,37361,1,1
37409,False,,,,
37397,True,2,33301,12,1
37397,True,2,36373,10,1
37397,True,2,21013,14,1
37423,True,2,29231,13,1
37441,True,2,36929,9,1
37441,True,2,35393,11,1
37441,True,2,37409,5,1
37441,True,2,4673,15,1
37441,True,2,37313,7,1
37483,False,,,,
37447,True,2,4679,15,1
37463,True,2,37447,4,1
37493,True,2,36469,10,1
37493,True,2,37489,2,1
37489,True,2,4721,15,1
37489,True,2,37361,7,1
37489,True,2,29297,13,1
37501,True,2,37493,3,1
37501,True,2,4733,15,1
37517,True,2,36493,10,1
37517,True,2,37501,4,1
37511,True,2,37447,6,1
37511,True,2,37507,2,1
37529,True,2,37273,8,1
37507,True,2,37379,7,1
37537,True,2,37409,7,1
37537,True,2,37529,3,1
37549,True,2,37517,5,1
37549,True,2,37547,1,1
37547,True,2,36523,10,1
37547,True,2,21163,14,1
37547,True,2,37483,6,1
37561,True,2,4793,15,1
37561,True,2,37049,9,1
37561,True,2,37529,5,1
37567,True,2,4799,15,1
37571,True,2,21187,14,1
37571,True,2,37567,2,1
37571,True,2,37507,6,1
37573,True,2,37571,1,1
37573,True,2,37061,9,1
37579,True,2,37547,5,1
37579,True,2,29387,13,1
37579,True,2,35531,11,1
37579,True,2,37571,3,1
37591,True,2,29399,13,1
37591,True,2,37589,1,1
37591,True,2,37463,7,1
37591,True,2,35543,11,1
37607,True,2,37591,4,1
37607,True,2,36583,10,1
37589,True,2,37573,4,1
37589,True,2,33493,12,1
37619,True,2,37363,8,1
37643,True,2,37579,6,1
37643,True,2,33547,12,1
37633,False,,,,
37663,False,,,,
37657,True,2,37649,3,1
37657,True,2,37529,7,1
37657,True,2,4889,15,1
37649,True,2,37633,4,1
37691,False,,,,
37693,True,2,37691,1,1
37693,True,2,37181,9,1
37693,True,2,29501,13,1
37699,True,2,37691,3,1
37699,True,2,4931,15,1
37699,True,2,37571,7,1
37747,True,2,37619,7,1
37717,True,2,37589,7,1
37781,True,2,37717,6,1
37781,True,2,21397,14,1
37783,True,2,37781,1,1
37799,True,2,37783,4,1
37799,True,2,33703,12,1
37813,True,2,37811,1,1
37813,True,2,37781,5,1
37811,True,2,37747,6,1
37811,True,2,36787,10,1
37831,True,2,37799,5,1
37847,True,2,37831,4,1
37847,True,2,33751,12,1
37847,True,2,37591,8,1
37847,True,2,37783,6,1
37853,True,2,33757,12,1
37879,True,2,35831,11,1
37879,True,2,37847,5,1
37879,True,2,37871,3,1
37871,True,2,21487,14,1
37871,True,2,36847,10,1
37889,True,2,37633,8,1
37951,True,2,29759,13,1
37897,True,2,37889,3,1
37861,True,2,37853,3,1
37861,True,2,29669,13,1
37957,True,2,5189,15,1
37963,False,,,,
37907,True,2,21523,14,1
37907,True,2,33811,12,1
37987,False,,,,
37967,True,2,33871,12,1
37967,True,2,37963,2,1
37967,True,2,36943,10,1
37967,True,2,37951,4,1
37997,True,2,36973,10,1
37997,True,2,21613,14,1
37997,True,2,37993,2,1
37991,True,2,37987,2,1
38039,True,2,37783,8,1
38011,True,2,29819,13,1
38011,True,2,35963,11,1
37993,True,2,37991,1,1
38053,False,,,,
38047,True,2,35999,11,1
38047,True,2,38039,3,1
38047,True,2,5279,15,1
38069,True,2,37813,8,1
38069,True,2,38053,4,1
38083,True,2,37571,9,1
38149,True,2,5381,15,1
38113,True,2,29921,13,1
38119,True,2,37607,9,1
38119,True,2,5351,15,1
38119,True,2,37991,7,1
38119,True,2,29927,13,1
38153,True,2,37897,8,1
38153,True,2,34057,12,1
38153,True,2,38149,2,1
38167,True,2,5399,15,1
38167,True,2,38039,7,1
38189,False,,,,
38197,True,2,38069,7,1
38197,True,2,38189,3,1
38177,True,2,38113,6,1
38183,True,2,38119,6,1
38183,True,2,21799,14,1
38183,True,2,38167,4,1
38183,True,2,37159,10,1
38219,True,2,34123,12,1
38219,True,2,37963,8,1
38201,True,2,21817,14,1
38201,True,2,38197,2,1
38231,True,2,38167,6,1
38237,True,2,34141,12,1
38239,True,2,38231,3,1
38239,True,2,36191,11,1
38239,True,2,5471,15,1
38239,True,2,30047,13,1
38239,True,2,38237,1,1
38261,True,2,38197,6,1
38273,True,2,193,10,2
38287,True,2,5519,15,1
38281,True,2,38273,3,1
38281,True,2,38153,7,1
38281,True,2,30089,13,1
38299,True,2,36251,11,1
38299,True,2,5531,15,1
38317,True,2,36269,11,1
38317,True,2,38189,7,1
38303,True,2,38287,4,1
38303,True,2,38299,2,1
38303,True,2,38239,6,1
38303,True,2,38047,8,1
38327,True,2,34231,12,1
38327,True,2,21943,14,1
38321,True,2,21937,14,1
38321,True,2,38317,2,1
38329,True,2,30137,13,1
38329,True,2,38201,7,1
38329,True,2,38327,1,1
38329,True,2,38321,3,1
38351,True,2,38287,6,1
38333,True,2,38329,2,1
38333,True,2,37309,10,1
38333,True,2,38317,4,1
38377,False,,,,
38371,False,,,,
38393,True,2,38329,6,1
38393,True,2,37369,10,1
38393,True,2,38377,4,1
38393,True,2,34297,12,1
38447,True,2,37423,10,1
38447,True,2,38431,4,1
38447,True,2,34351,12,1
38447,True,2,22063,14,1
38431,True,2,38303,7,1
38431,True,2,36383,11,1
38459,False,,,,
38453,True,2,38197,8,1
38453,True,2,38449,2,1
38461,True,2,5693,15,1
38461,True,2,38453,3,1
38461,True,2,38333,7,1
38461,True,2,30269,13,1
38461,True,2,38459,1,1
38449,True,2,38447,1,1
38449,True,2,38321,7,1
38501,False,,,,
38543,True,2,22159,14,1
38543,True,2,38287,8,1
38557,False,,,,
38561,True,2,37537,10,1
38561,True,2,38557,2,1
38567,True,2,34471,12,1
38569,True,2,38561,3,1
38569,True,2,38567,1,1
38569,True,2,5801,15,1
38609,True,2,34513,12,1
38609,True,2,38593,4,1
38593,True,2,38561,5,1
38611,True,2,38603,3,1
38611,True,2,5843,15,1
38611,True,2,38609,1,1
38611,True,2,36563,11,1
38603,True,2,37579,10,1
38629,True,2,5861,15,1
38629,True,2,38501,7,1
38639,True,2,34543,12,1
38651,False,,,,
38669,True,2,38653,4,1
38653,True,2,38651,1,1
38671,True,2,38669,1,1
38671,True,2,5903,15,1
38671,True,2,38543,7,1
38671,True,2,38639,5,1
38677,True,2,36629,11,1
38677,True,2,38669,3,1
38693,True,2,38629,6,1
38693,True,2,38677,4,1
38699,True,2,34603,12,1
38711,True,2,38707,2,1
38707,True,2,5939,15,1
38707,True,2,38699,3,1
38713,True,2,38711,1,1
38713,True,2,38201,9,1
38729,True,2,38713,4,1
38747,True,2,34651,12,1
38723,True,2,38707,4,1
38723,True,2,37699,10,1
38737,True,2,38729,3,1
38737,True,2,38609,7,1
38749,True,2,38747,1,1
38749,True,2,5981,15,1
38749,True,2,30557,13,1
38749,True,2,38237,9,1
38767,True,2,38639,7,1
38791,True,2,38783,3,1
38783,True,2,38767,4,1
38783,True,2,34687,12,1
38821,True,2,6053,15,1
38821,True,2,38693,7,1
38803,False,,,,
38833,True,2,38321,9,1
38839,True,2,38711,7,1
38839,True,2,38327,9,1
38839,True,2,36791,11,1
38851,True,2,38723,7,1
38861,False,,,,
38891,False,,,,
38867,True,2,38611,8,1
38867,True,2,38803,6,1
38867,True,2,38851,4,1
38867,True,2,22483,14,1
38873,True,2,197,6,2
38903,True,2,38839,6,1
38903,True,2,34807,12,1
38903,True,2,37879,10,1
38917,False,,,,
38923,True,2,38891,5,1
38923,True,2,38921,1,1
38921,True,2,37897,10,1
38921,True,2,38917,2,1
38933,True,2,38677,8,1
38933,True,2,22549,14,1
38933,True,2,38917,4,1
38953,True,2,38921,5,1
38959,True,2,38447,9,1
38971,True,2,38459,9,1
38971,True,2,6203,15,1
38971,True,2,36923,11,1
38977,True,2,36929,11,1
38993,True,2,38977,4,1
38993,True,2,38737,8,1
38993,True,2,34897,12,1
39019,True,2,38891,7,1
39043,True,2,39041,1,1
39043,True,2,30851,13,1
39041,True,2,38977,6,1
39023,True,2,39019,2,1
39023,True,2,38959,6,1
39023,True,2,38767,8,1
39023,True,2,22639,14,1
39047,True,2,38791,8,1
39047,True,2,39043,2,1
39079,True,2,39047,5,1
39079,True,2,6311,15,1
39079,True,2,38567,9,1
39089,True,2,38833,8,1
39103,True,2,30911,13,1
39097,True,2,6329,15,1
39097,True,2,37049,11,1
39097,True,2,39089,3,1
39107,True,2,39103,2,1
39107,True,2,38083,10,1
39107,True,2,38851,8,1
39107,True,2,39043,6,1
39119,True,2,35023,12,1
39119,True,2,39103,4,1
39113,True,2,39097,4,1
39133,True,2,30941,13,1
39139,True,2,39107,5,1
39157,True,2,6389,15,1
39181,True,2,38669,9,1
39163,True,2,39161,1,1
39163,True,2,38651,9,1
39163,True,2,30971,13,1
39161,True,2,22777,14,1
39161,True,2,39157,2,1
39161,True,2,39097,6,1
39191,True,2,38167,10,1
39191,True,2,22807,14,1
39199,True,2,39191,3,1
39209,True,2,38953,8,1
39227,True,2,38971,8,1
39227,True,2,39163,6,1
39217,True,2,39209,3,1
39217,True,2,39089,7,1
39217,True,2,6449,15,1
39229,True,2,37181,11,1
39229,True,2,39227,1,1
39233,True,2,38977,8,1
39233,True,2,39217,4,1
39233,True,2,39229,2,1
39251,False,,,,
39241,True,2,39239,1,1
39241,True,2,39233,3,1
39241,True,2,6473,15,1
39241,True,2,38729,9,1
39241,True,2,39113,7,1
39241,True,2,39209,5,1
39239,False,,,,
39293,True,2,39229,6,1
39301,True,2,37253,11,1
39301,True,2,39293,3,1
39313,True,2,31121,13,1
39317,True,2,39301,4,1
39317,True,2,35221,12,1
39317,True,2,39313,2,1
39323,True,2,38299,10,1
39323,True,2,35227,12,1
39341,True,2,38317,10,1
39343,True,2,39341,1,1
39343,True,2,31151,13,1
39367,True,2,39359,3,1
39367,True,2,39239,7,1
39367,True,2,6599,15,1
39359,True,2,39343,4,1
39359,True,2,39103,8,1
39371,True,2,39367,2,1
39373,True,2,31181,13,1
39373,True,2,39341,5,1
39373,True,2,38861,9,1
39373,True,2,39371,1,1
39383,True,2,39367,4,1
39409,True,2,37361,11,1
39397,False,,,,
39419,True,2,39163,8,1
39419,True,2,35323,12,1
39443,True,2,39439,2,1
39443,True,2,23059,14,1
39439,True,2,31247,13,1
39451,True,2,39419,5,1
39451,True,2,39323,7,1
39451,True,2,31259,13,1
39451,True,2,39443,3,1
39499,True,2,31307,13,1
39499,True,2,39371,7,1
39461,True,2,39397,6,1
39503,True,2,35407,12,1
39503,True,2,39499,2,1
39503,True,2,39439,6,1
39509,False,,,,
39511,True,2,39509,1,1
39511,True,2,31319,13,1
39511,True,2,37463,11,1
39511,True,2,39503,3,1
39511,True,2,39383,7,1
39521,False,,,,
39541,True,2,37493,11,1
39541,True,2,39509,5,1
39563,True,2,39499,6,1
39551,True,2,23167,14,1
39581,True,2,38557,10,1
39581,True,2,23197,14,1
39569,True,2,39313,8,1
39607,False,,,,
39619,True,2,37571,11,1
39619,True,2,39107,9,1
39623,True,2,35527,12,1
39623,True,2,39619,2,1
39623,True,2,39367,8,1
39623,True,2,39607,4,1
39631,True,2,39503,7,1
39631,True,2,39623,3,1
39631,True,2,39119,9,1
39631,True,2,6863,15,1
39659,False,,,,
39667,True,2,39659,3,1
39667,True,2,37619,11,1
39667,True,2,6899,15,1
39671,True,2,39667,2,1
39671,True,2,39607,6,1
39679,True,2,39671,3,1
39679,True,2,6911,15,1
39679,True,2,39551,7,1
39703,True,2,31511,13,1
39703,True,2,39191,9,1
39703,True,2,39671,5,1
39733,True,2,31541,13,1
39719,True,2,39703,4,1
39727,True,2,6959,15,1
39727,True,2,39719,3,1
39709,True,2,31517,13,1
39709,True,2,39581,7,1
39749,True,2,39733,4,1
39761,True,2,38737,10,1
39769,True,2,7001,15,1
39769,True,2,39761,3,1
39779,False,,,,
39791,True,2,38767,10,1
39791,True,2,39727,6,1
39799,True,2,39671,7,1
39799,True,2,39791,3,1
39799,True,2,31607,13,1
39821,False,,,,
39829,True,2,39317,9,1
39829,True,2,39821,3,1
39829,True,2,37781,11,1
39829,True,2,39827,1,1
39827,True,2,35731,12,1
39827,True,2,38803,10,1
39839,False,,,,
39841,True,2,31649,13,1
39841,True,2,39839,1,1
39847,True,2,39719,7,1
39847,True,2,39839,3,1
39847,True,2,37799,11,1
39847,True,2,7079,15,1
39857,True,2,39841,4,1
39857,True,2,23473,14,1
39857,True,2,199,8,2
39857,True,2,38833,10,1
39877,True,2,39869,3,1
39877,True,2,7109,15,1
39877,True,2,39749,7,1
39863,True,2,39799,6,1
39863,True,2,39847,4,1
39863,True,2,39607,8,1
39863,True,2,38839,10,1
39869,False,,,,
39883,True,2,39371,9,1
39887,True,2,39883,2,1
39887,True,2,39631,8,1
39929,False,,,,
39901,True,2,37853,11,1
39901,True,2,39869,5,1
39953,True,2,39937,4,1
39937,True,2,37889,11,1
39937,True,2,39929,3,1
39971,False,,,,
39979,True,2,7211,15,1
39979,True,2,39971,3,1
39983,True,2,39979,2,1
39983,True,2,38959,10,1
39983,True,2,23599,14,1
39983,True,2,39727,8,1
40009,True,2,31817,13,1
39989,True,2,39733,8,1
40013,True,2,23629,14,1
40013,True,2,40009,2,1
40031,False,,,,
40037,False,,,,
40087,True,2,38039,11,1
40039,True,2,40031,3,1
40039,True,2,40037,1,1
40039,True,2,31847,13,1
40039,True,2,37991,11,1
40063,True,2,40031,5,1
40063,True,2,39551,9,1
40093,True,2,39581,9,1
40099,True,2,31907,13,1
40099,True,2,39971,7,1
40099,True,2,7331,15,1
40111,True,2,39983,7,1
40123,False,,,,
40129,True,2,40127,1,1
40127,True,2,23743,14,1
40127,True,2,40063,6,1
40127,True,2,39103,10,1
40127,True,2,40123,2,1
40127,True,2,40111,4,1
40153,True,2,40151,1,1
40151,True,2,40087,6,1
40151,True,2,23767,14,1
40163,True,2,39139,10,1
40163,True,2,40099,6,1
40163,True,2,36067,12,1
40177,True,2,40169,3,1
40169,True,2,36073,12,1
40169,True,2,40153,4,1
40193,True,2,40129,6,1
40193,True,2,39937,8,1
40193,True,2,40189,2,1
40193,True,2,36097,12,1
40193,True,2,40177,4,1
40189,False,,,,
40213,False,,,,
40237,True,2,38189,11,1
40231,True,2,39719,9,1
40231,True,2,38183,11,1
40241,True,2,23857,14,1
40241,True,2,40237,2,1
40241,True,2,40177,6,1
40241,True,2,39217,10,1
40253,True,2,40237,4,1
40253,True,2,39229,10,1
40253,True,2,40189,6,1
40253,True,2,23869,14,1
40277,True,2,40213,6,1
40277,True,2,23893,14,1
40289,False,,,,
40343,True,2,40087,8,1
40283,True,2,36187,12,1
40283,True,2,23899,14,1
40351,True,2,32159,13,1
40351,True,2,40343,3,1
40351,True,2,38303,11,1
40351,True,2,39839,9,1
40351,True,2,7583,15,1
40361,True,2,23977,14,1
40361,True,2,40357,2,1
40357,True,2,7589,15,1
40423,False,,,,
40387,False,,,,
40427,True,2,24043,14,1
40427,True,2,40423,2,1
40433,True,2,40177,8,1
40433,True,2,40429,2,1
40433,True,2,24049,14,1
40433,True,2,39409,10,1
40429,True,2,40427,1,1
40429,True,2,32237,13,1
40471,True,2,7703,15,1
40471,True,2,40343,7,1
40459,True,2,40427,5,1
40459,True,2,7691,15,1
40483,True,2,39971,9,1
40487,True,2,40231,8,1
40487,True,2,40483,2,1
40487,True,2,40471,4,1
40487,True,2,40423,6,1
40487,True,2,24103,14,1
40493,True,2,40237,8,1
40493,True,2,40429,6,1
40493,True,2,24109,14,1
40507,True,2,38459,11,1
40507,True,2,40499,3,1
40519,True,2,40487,5,1
40519,True,2,32327,13,1
40499,True,2,40483,4,1
40529,True,2,36433,12,1
40531,True,2,40529,1,1
40531,True,2,40499,5,1
40543,True,2,40031,9,1
40577,True,2,191,12,2
40559,True,2,40543,4,1
40583,True,2,40519,6,1
40597,True,2,7829,15,1
40591,True,2,40559,5,1
40591,True,2,7823,15,1
40591,True,2,40583,3,1
40591,True,2,38543,11,1
40627,True,2,40499,7,1
40609,True,2,38561,11,1
40609,True,2,40577,5,1
40609,True,2,7841,15,1
40637,True,2,36541,12,1
40639,True,2,40637,1,1
40639,True,2,40127,9,1
40693,False,,,,
40697,True,2,40693,2,1
40699,True,2,40697,1,1
40699,True,2,32507,13,1
40699,True,2,38651,11,1
40709,True,2,40693,4,1
40739,True,2,36643,12,1
40739,True,2,40483,8,1
40759,True,2,40751,3,1
40759,True,2,38711,11,1
40763,True,2,40759,2,1
40763,True,2,24379,14,1
40763,True,2,40507,8,1
40763,True,2,40699,6,1
40751,True,2,39727,10,1
40787,True,2,40771,4,1
40787,True,2,36691,12,1
40787,True,2,40531,8,1
40771,True,2,40763,3,1
40771,True,2,32579,13,1
40771,True,2,38723,11,1
40771,True,2,40739,5,1
40801,True,2,40289,9,1
40801,True,2,32609,13,1
40813,True,2,32621,13,1
40819,True,2,40787,5,1
40829,True,2,40813,4,1
40823,True,2,40819,2,1
40823,True,2,40759,6,1
40823,True,2,39799,10,1
40823,True,2,24439,14,1
40847,True,2,40591,8,1
40849,True,2,40847,1,1
40849,True,2,8081,15,1
40849,True,2,40841,3,1
40841,False,,,,
40853,True,2,39829,10,1
40853,True,2,24469,14,1
40853,True,2,40849,2,1
40853,True,2,40597,8,1
40867,True,2,40739,7,1
