n,has_partitions,p,q,j,k
40591,True,2.0,7823.0,15.0,1.0
40591,True,2.0,40559.0,5.0,1.0
40591,True,2.0,40583.0,3.0,1.0
40591,True,2.0,38543.0,11.0,1.0
40597,True,2.0,7829.0,15.0,1.0
40609,True,2.0,7841.0,15.0,1.0
40609,True,2.0,40577.0,5.0,1.0
40609,True,2.0,38561.0,11.0,1.0
40627,True,2.0,40499.0,7.0,1.0
40637,True,2.0,36541.0,12.0,1.0
40639,True,2.0,40127.0,9.0,1.0
40639,True,2.0,40637.0,1.0,1.0
40693,False,,,,
40697,True,2.0,40693.0,2.0,1.0
40699,True,2.0,32507.0,13.0,1.0
40699,True,2.0,40697.0,1.0,1.0
40699,True,2.0,38651.0,11.0,1.0
40709,True,2.0,40693.0,4.0,1.0
40739,True,2.0,40483.0,8.0,1.0
40739,True,2.0,36643.0,12.0,1.0
40751,True,2.0,39727.0,10.0,1.0
40759,True,2.0,38711.0,11.0,1.0
40759,True,2.0,40751.0,3.0,1.0
40763,True,2.0,24379.0,14.0,1.0
40763,True,2.0,40699.0,6.0,1.0
40763,True,2.0,40507.0,8.0,1.0
40763,True,2.0,40759.0,2.0,1.0
40771,True,2.0,40763.0,3.0,1.0
40771,True,2.0,38723.0,11.0,1.0
40771,True,2.0,32579.0,13.0,1.0
40771,True,2.0,40739.0,5.0,1.0
40787,True,2.0,40531.0,8.0,1.0
40787,True,2.0,36691.0,12.0,1.0
40787,True,2.0,40771.0,4.0,1.0
40801,True,2.0,32609.0,13.0,1.0
40801,True,2.0,40289.0,9.0,1.0
40813,True,2.0,32621.0,13.0,1.0
40819,True,2.0,40787.0,5.0,1.0
40823,True,2.0,24439.0,14.0,1.0
40823,True,2.0,40819.0,2.0,1.0
40823,True,2.0,39799.0,10.0,1.0
40823,True,2.0,40759.0,6.0,1.0
40829,True,2.0,40813.0,4.0,1.0
40841,False,,,,
40847,True,2.0,40591.0,8.0,1.0
40849,True,2.0,40841.0,3.0,1.0
40849,True,2.0,40847.0,1.0,1.0
40849,True,2.0,8081.0,15.0,1.0
40853,True,2.0,40849.0,2.0,1.0
40853,True,2.0,39829.0,10.0,1.0
40853,True,2.0,40597.0,8.0,1.0
40853,True,2.0,24469.0,14.0,1.0
40867,True,2.0,40739.0,7.0,1.0
40879,True,2.0,40751.0,7.0,1.0
40879,True,2.0,40847.0,5.0,1.0
40879,True,2.0,32687.0,13.0,1.0
40879,True,2.0,8111.0,15.0,1.0
40883,True,2.0,36787.0,12.0,1.0
40883,True,2.0,40867.0,4.0,1.0
40883,True,2.0,40819.0,6.0,1.0
40883,True,2.0,40879.0,2.0,1.0
40883,True,2.0,24499.0,14.0,1.0
40883,True,2.0,40627.0,8.0,1.0
40897,False,,,,
40903,False,,,,
40927,False,,,,
40933,False,,,,
40939,True,2.0,38891.0,11.0,1.0
40939,True,2.0,8171.0,15.0,1.0
40939,True,2.0,40427.0,9.0,1.0
40949,True,2.0,40693.0,8.0,1.0
40949,True,2.0,40933.0,4.0,1.0
40961,True,2.0,40897.0,6.0,1.0
40961,True,2.0,39937.0,10.0,1.0
40973,True,2.0,36877.0,12.0,1.0
40993,True,2.0,32801.0,13.0,1.0
40993,True,2.0,40961.0,5.0,1.0
41011,True,2.0,40883.0,7.0,1.0
41011,True,2.0,40499.0,9.0,1.0
41011,True,2.0,8243.0,15.0,1.0
41017,False,,,,
41023,True,2.0,32831.0,13.0,1.0
41039,True,2.0,41023.0,4.0,1.0
41039,True,2.0,36943.0,12.0,1.0
41047,True,2.0,41039.0,3.0,1.0
41051,True,2.0,41047.0,2.0,1.0
41057,True,2.0,40801.0,8.0,1.0
41057,True,2.0,40993.0,6.0,1.0
41077,True,2.0,40949.0,7.0,1.0
41081,True,2.0,24697.0,14.0,1.0
41081,True,2.0,41017.0,6.0,1.0
41081,True,2.0,41077.0,2.0,1.0
41113,True,2.0,41081.0,5.0,1.0
41117,True,2.0,41113.0,2.0,1.0
41117,True,2.0,40093.0,10.0,1.0
41117,True,2.0,24733.0,14.0,1.0
41117,True,2.0,37021.0,12.0,1.0
41131,True,2.0,8363.0,15.0,1.0
41131,True,2.0,32939.0,13.0,1.0
41141,True,2.0,41077.0,6.0,1.0
41143,True,2.0,41141.0,1.0,1.0
41149,True,2.0,32957.0,13.0,1.0
41149,True,2.0,40637.0,9.0,1.0
41149,True,2.0,41117.0,5.0,1.0
41149,True,2.0,41141.0,3.0,1.0
41161,True,2.0,39113.0,11.0,1.0
41161,True,2.0,32969.0,13.0,1.0
41177,True,2.0,40153.0,10.0,1.0
41177,True,2.0,41113.0,6.0,1.0
41177,True,2.0,24793.0,14.0,1.0
41177,True,2.0,41161.0,4.0,1.0
41179,True,2.0,41177.0,1.0,1.0
41179,True,2.0,41051.0,7.0,1.0
41179,True,2.0,32987.0,13.0,1.0
41183,True,2.0,41179.0,2.0,1.0
41183,True,2.0,37087.0,12.0,1.0
41183,True,2.0,24799.0,14.0,1.0
41183,True,2.0,40927.0,8.0,1.0
41189,True,2.0,40933.0,8.0,1.0
41201,True,2.0,40177.0,10.0,1.0
41203,True,2.0,41201.0,1.0,1.0
41213,True,2.0,37117.0,12.0,1.0
41213,True,2.0,41149.0,6.0,1.0
41213,True,2.0,40189.0,10.0,1.0
41221,True,2.0,41189.0,5.0,1.0
41221,True,2.0,33029.0,13.0,1.0
41221,True,2.0,40709.0,9.0,1.0
41221,True,2.0,41213.0,3.0,1.0
41227,False,,,,
41231,True,2.0,24847.0,14.0,1.0
41231,True,2.0,41227.0,2.0,1.0
41233,True,2.0,41201.0,5.0,1.0
41233,True,2.0,41231.0,1.0,1.0
41243,True,2.0,24859.0,14.0,1.0
41243,True,2.0,41227.0,4.0,1.0
41243,True,2.0,41179.0,6.0,1.0
41257,True,2.0,39209.0,11.0,1.0
41263,True,2.0,41231.0,5.0,1.0
41263,True,2.0,33071.0,13.0,1.0
41263,True,2.0,40751.0,9.0,1.0
41269,True,2.0,41141.0,7.0,1.0
41269,True,2.0,8501.0,15.0,1.0
41281,True,2.0,39233.0,11.0,1.0
41281,True,2.0,8513.0,15.0,1.0
41299,True,2.0,39251.0,11.0,1.0
41299,True,2.0,33107.0,13.0,1.0
41299,True,2.0,40787.0,9.0,1.0
41333,True,2.0,41077.0,8.0,1.0
41333,True,2.0,41269.0,6.0,1.0
41341,True,2.0,33149.0,13.0,1.0
41341,True,2.0,41333.0,3.0,1.0
41341,True,2.0,40829.0,9.0,1.0
41341,True,2.0,39293.0,11.0,1.0
41341,True,2.0,41213.0,7.0,1.0
41341,True,2.0,8573.0,15.0,1.0
41351,True,2.0,24967.0,14.0,1.0
41357,True,2.0,41341.0,4.0,1.0
41381,True,2.0,40357.0,10.0,1.0
41387,True,2.0,41131.0,8.0,1.0
41389,True,2.0,39341.0,11.0,1.0
41389,True,2.0,41381.0,3.0,1.0
41389,True,2.0,41387.0,1.0,1.0
41389,True,2.0,41357.0,5.0,1.0
41399,True,2.0,41143.0,8.0,1.0
41411,True,2.0,40387.0,10.0,1.0
41413,True,2.0,41381.0,5.0,1.0
41413,True,2.0,41411.0,1.0,1.0
41443,True,2.0,41411.0,5.0,1.0
41453,True,2.0,40429.0,10.0,1.0
41453,True,2.0,37357.0,12.0,1.0
41453,True,2.0,41389.0,6.0,1.0
41467,True,2.0,39419.0,11.0,1.0
41467,True,2.0,8699.0,15.0,1.0
41479,True,2.0,33287.0,13.0,1.0
41479,True,2.0,41351.0,7.0,1.0
41491,True,2.0,39443.0,11.0,1.0
41507,True,2.0,41491.0,4.0,1.0
41507,True,2.0,40483.0,10.0,1.0
41507,True,2.0,41443.0,6.0,1.0
41513,True,2.0,41257.0,8.0,1.0
41519,True,2.0,41263.0,8.0,1.0
41519,True,2.0,37423.0,12.0,1.0
41521,True,2.0,33329.0,13.0,1.0
41521,True,2.0,8753.0,15.0,1.0
41521,True,2.0,41519.0,1.0,1.0
41521,True,2.0,41513.0,3.0,1.0
41539,True,2.0,33347.0,13.0,1.0
41539,True,2.0,41411.0,7.0,1.0
41539,True,2.0,41507.0,5.0,1.0
41543,True,2.0,41539.0,2.0,1.0
41543,True,2.0,40519.0,10.0,1.0
41543,True,2.0,37447.0,12.0,1.0
41543,True,2.0,41479.0,6.0,1.0
41549,False,,,,
41579,True,2.0,37483.0,12.0,1.0
41593,True,2.0,41081.0,9.0,1.0
41597,True,2.0,37501.0,12.0,1.0
41597,True,2.0,41341.0,8.0,1.0
41597,True,2.0,41593.0,2.0,1.0
41603,True,2.0,25219.0,14.0,1.0
41603,True,2.0,37507.0,12.0,1.0
41603,True,2.0,41539.0,6.0,1.0
41609,True,2.0,41593.0,4.0,1.0
41611,True,2.0,41579.0,5.0,1.0
41611,True,2.0,39563.0,11.0,1.0
41611,True,2.0,41609.0,1.0,1.0
41611,True,2.0,41603.0,3.0,1.0
41617,True,2.0,39569.0,11.0,1.0
41617,True,2.0,41609.0,3.0,1.0
41617,True,2.0,8849.0,15.0,1.0
41621,True,2.0,41617.0,2.0,1.0
41621,True,2.0,40597.0,10.0,1.0
41621,True,2.0,25237.0,14.0,1.0
41627,True,2.0,25243.0,14.0,1.0
41627,True,2.0,41611.0,4.0,1.0
41641,True,2.0,41513.0,7.0,1.0
41641,True,2.0,41609.0,5.0,1.0
41647,True,2.0,41519.0,7.0,1.0
41651,True,2.0,41647.0,2.0,1.0
41651,True,2.0,40627.0,10.0,1.0
41659,True,2.0,41651.0,3.0,1.0
41659,True,2.0,41627.0,5.0,1.0
41669,True,2.0,41413.0,8.0,1.0
41669,True,2.0,37573.0,12.0,1.0
41681,True,2.0,41617.0,6.0,1.0
41687,True,2.0,25303.0,14.0,1.0
41687,True,2.0,37591.0,12.0,1.0
41719,True,2.0,8951.0,15.0,1.0
41719,True,2.0,39671.0,11.0,1.0
41719,True,2.0,41687.0,5.0,1.0
41729,True,2.0,37633.0,12.0,1.0
41737,True,2.0,41609.0,7.0,1.0
41737,True,2.0,8969.0,15.0,1.0
41737,True,2.0,41729.0,3.0,1.0
41759,True,2.0,37663.0,12.0,1.0
41761,True,2.0,33569.0,13.0,1.0
41761,True,2.0,41759.0,1.0,1.0
41761,True,2.0,41729.0,5.0,1.0
41771,False,,,,
41777,True,2.0,41521.0,8.0,1.0
41777,True,2.0,41761.0,4.0,1.0
41801,True,2.0,41737.0,6.0,1.0
41809,True,2.0,41681.0,7.0,1.0
41809,True,2.0,9041.0,15.0,1.0
41809,True,2.0,39761.0,11.0,1.0
41809,True,2.0,41801.0,3.0,1.0
41809,True,2.0,33617.0,13.0,1.0
41809,True,2.0,41777.0,5.0,1.0
41813,True,2.0,37717.0,12.0,1.0
41813,True,2.0,41809.0,2.0,1.0
41843,True,2.0,37747.0,12.0,1.0
41843,True,2.0,40819.0,10.0,1.0
41849,True,2.0,41593.0,8.0,1.0
41851,True,2.0,41843.0,3.0,1.0
41851,True,2.0,41849.0,1.0,1.0
41863,True,2.0,41351.0,9.0,1.0
41879,True,2.0,41863.0,4.0,1.0
41879,True,2.0,37783.0,12.0,1.0
41887,True,2.0,41759.0,7.0,1.0
41887,True,2.0,39839.0,11.0,1.0
41887,True,2.0,41879.0,3.0,1.0
41893,True,2.0,41381.0,9.0,1.0
41897,True,2.0,41893.0,2.0,1.0
41897,True,2.0,41641.0,8.0,1.0
41903,True,2.0,40879.0,10.0,1.0
41903,True,2.0,41887.0,4.0,1.0
41903,True,2.0,41647.0,8.0,1.0
41911,True,2.0,39863.0,11.0,1.0
41911,True,2.0,41879.0,5.0,1.0
41911,True,2.0,41903.0,3.0,1.0
41911,True,2.0,41399.0,9.0,1.0
41927,True,2.0,41911.0,4.0,1.0
41927,True,2.0,37831.0,12.0,1.0
41927,True,2.0,40903.0,10.0,1.0
41927,True,2.0,41863.0,6.0,1.0
41941,True,2.0,33749.0,13.0,1.0
41941,True,2.0,9173.0,15.0,1.0
41941,True,2.0,41813.0,7.0,1.0
41947,False,,,,
41953,False,,,,
41957,True,2.0,41941.0,4.0,1.0
41957,True,2.0,40933.0,10.0,1.0
41957,True,2.0,41893.0,6.0,1.0
41957,True,2.0,41953.0,2.0,1.0
41957,True,2.0,37861.0,12.0,1.0
41959,True,2.0,41957.0,1.0,1.0
41959,True,2.0,33767.0,13.0,1.0
41959,True,2.0,41927.0,5.0,1.0
41969,True,2.0,41953.0,4.0,1.0
41981,False,,,,
41983,True,2.0,41981.0,1.0,1.0
41983,True,2.0,33791.0,13.0,1.0
41999,True,2.0,41983.0,4.0,1.0
42013,True,2.0,41981.0,5.0,1.0
42017,True,2.0,40993.0,10.0,1.0
42017,True,2.0,41761.0,8.0,1.0
42017,True,2.0,41953.0,6.0,1.0
42017,True,2.0,42013.0,2.0,1.0
42017,True,2.0,25633.0,14.0,1.0
42019,True,2.0,33827.0,13.0,1.0
42019,True,2.0,39971.0,11.0,1.0
42019,True,2.0,42017.0,1.0,1.0
42019,True,2.0,41507.0,9.0,1.0
42023,True,2.0,25639.0,14.0,1.0
42023,True,2.0,42019.0,2.0,1.0
42023,True,2.0,41959.0,6.0,1.0
42043,True,2.0,33851.0,13.0,1.0
42061,True,2.0,40013.0,11.0,1.0
42061,True,2.0,9293.0,15.0,1.0
42061,True,2.0,41549.0,9.0,1.0
42071,True,2.0,41047.0,10.0,1.0
42073,True,2.0,42071.0,1.0,1.0
42083,True,2.0,37987.0,12.0,1.0
42083,True,2.0,42019.0,6.0,1.0
42089,True,2.0,37993.0,12.0,1.0
42089,True,2.0,42073.0,4.0,1.0
42101,True,2.0,41077.0,10.0,1.0
42101,True,2.0,25717.0,14.0,1.0
42131,True,2.0,25747.0,14.0,1.0
42139,True,2.0,42131.0,3.0,1.0
42139,True,2.0,41627.0,9.0,1.0
42139,True,2.0,9371.0,15.0,1.0
42157,False,,,,
42169,False,,,,
42179,True,2.0,38083.0,12.0,1.0
42181,True,2.0,41669.0,9.0,1.0
42181,True,2.0,9413.0,15.0,1.0
42181,True,2.0,42179.0,1.0,1.0
42187,True,2.0,42179.0,3.0,1.0
42187,True,2.0,9419.0,15.0,1.0
42193,True,2.0,41681.0,9.0,1.0
42197,True,2.0,42181.0,4.0,1.0
42197,True,2.0,41941.0,8.0,1.0
42197,True,2.0,42193.0,2.0,1.0
42209,True,2.0,38113.0,12.0,1.0
42209,True,2.0,41953.0,8.0,1.0
42209,True,2.0,42193.0,4.0,1.0
42221,True,2.0,42157.0,6.0,1.0
42223,True,2.0,34031.0,13.0,1.0
42223,True,2.0,42221.0,1.0,1.0
42227,True,2.0,41203.0,10.0,1.0
42227,True,2.0,42223.0,2.0,1.0
42239,True,2.0,42223.0,4.0,1.0
42239,True,2.0,41983.0,8.0,1.0
42257,True,2.0,25873.0,14.0,1.0
42257,True,2.0,42193.0,6.0,1.0
42257,True,2.0,41233.0,10.0,1.0
42281,True,2.0,41257.0,10.0,1.0
42283,True,2.0,42281.0,1.0,1.0
42283,True,2.0,41771.0,9.0,1.0
42293,True,2.0,41269.0,10.0,1.0
42293,True,2.0,38197.0,12.0,1.0
42299,True,2.0,42283.0,4.0,1.0
42299,True,2.0,42043.0,8.0,1.0
42307,True,2.0,9539.0,15.0,1.0
42307,True,2.0,42179.0,7.0,1.0
42307,True,2.0,42299.0,3.0,1.0
42323,True,2.0,41299.0,10.0,1.0
42323,True,2.0,25939.0,14.0,1.0
42323,True,2.0,42307.0,4.0,1.0
42331,True,2.0,40283.0,11.0,1.0
42331,True,2.0,42323.0,3.0,1.0
42331,True,2.0,42299.0,5.0,1.0
42337,True,2.0,40289.0,11.0,1.0
42337,True,2.0,42209.0,7.0,1.0
42349,True,2.0,34157.0,13.0,1.0
42349,True,2.0,42221.0,7.0,1.0
42359,False,,,,
42373,False,,,,
42379,False,,,,
42391,True,2.0,42359.0,5.0,1.0
42391,True,2.0,9623.0,15.0,1.0
42391,True,2.0,40343.0,11.0,1.0
42391,True,2.0,41879.0,9.0,1.0
42397,True,2.0,9629.0,15.0,1.0
42403,True,2.0,34211.0,13.0,1.0
42407,True,2.0,42403.0,2.0,1.0
42407,True,2.0,42391.0,4.0,1.0
42409,True,2.0,41897.0,9.0,1.0
42409,True,2.0,42407.0,1.0,1.0
42409,True,2.0,40361.0,11.0,1.0
42409,True,2.0,34217.0,13.0,1.0
42409,True,2.0,42281.0,7.0,1.0
42433,False,,,,
42437,True,2.0,41413.0,10.0,1.0
42437,True,2.0,42373.0,6.0,1.0
42437,True,2.0,26053.0,14.0,1.0
42437,True,2.0,42433.0,2.0,1.0
42437,True,2.0,42181.0,8.0,1.0
42443,True,2.0,42187.0,8.0,1.0
42443,True,2.0,42379.0,6.0,1.0
42451,True,2.0,42443.0,3.0,1.0
42451,True,2.0,42323.0,7.0,1.0
42451,True,2.0,34259.0,13.0,1.0
42457,True,2.0,9689.0,15.0,1.0
42461,True,2.0,42457.0,2.0,1.0
42461,True,2.0,42397.0,6.0,1.0
42463,True,2.0,42461.0,1.0,1.0
42467,True,2.0,42463.0,2.0,1.0
42467,True,2.0,38371.0,12.0,1.0
42467,True,2.0,42451.0,4.0,1.0
42467,True,2.0,26083.0,14.0,1.0
42467,True,2.0,41443.0,10.0,1.0
42467,True,2.0,42403.0,6.0,1.0
42473,True,2.0,38377.0,12.0,1.0
42473,True,2.0,42409.0,6.0,1.0
42473,True,2.0,42457.0,4.0,1.0
42487,True,2.0,9719.0,15.0,1.0
42487,True,2.0,42359.0,7.0,1.0
42491,True,2.0,26107.0,14.0,1.0
42491,True,2.0,42487.0,2.0,1.0
42491,True,2.0,41467.0,10.0,1.0
42499,True,2.0,42491.0,3.0,1.0
42499,True,2.0,42467.0,5.0,1.0
42509,False,,,,
42533,False,,,,
42557,True,2.0,38461.0,12.0,1.0
42569,False,,,,
42571,True,2.0,42443.0,7.0,1.0
42571,True,2.0,42569.0,1.0,1.0
42571,True,2.0,9803.0,15.0,1.0
42577,True,2.0,42569.0,3.0,1.0
42577,True,2.0,40529.0,11.0,1.0
42589,True,2.0,42461.0,7.0,1.0
42589,True,2.0,42557.0,5.0,1.0
42611,True,2.0,26227.0,14.0,1.0
42641,True,2.0,41617.0,10.0,1.0
42641,True,2.0,42577.0,6.0,1.0
42643,True,2.0,42131.0,9.0,1.0
42643,True,2.0,42641.0,1.0,1.0
42643,True,2.0,42611.0,5.0,1.0
42649,True,2.0,34457.0,13.0,1.0
42649,True,2.0,42641.0,3.0,1.0
42667,False,,,,
42677,True,2.0,26293.0,14.0,1.0
42683,True,2.0,42667.0,4.0,1.0
42683,True,2.0,41659.0,10.0,1.0
42689,True,2.0,38593.0,12.0,1.0
42689,True,2.0,42433.0,8.0,1.0
42697,True,2.0,9929.0,15.0,1.0
42697,True,2.0,42569.0,7.0,1.0
42697,True,2.0,42689.0,3.0,1.0
42701,True,2.0,26317.0,14.0,1.0
42701,True,2.0,42697.0,2.0,1.0
42703,True,2.0,42701.0,1.0,1.0
42703,True,2.0,34511.0,13.0,1.0
42709,True,2.0,9941.0,15.0,1.0
42709,True,2.0,42677.0,5.0,1.0
42709,True,2.0,42701.0,3.0,1.0
42709,True,2.0,42197.0,9.0,1.0
42719,True,2.0,42703.0,4.0,1.0
42719,True,2.0,42463.0,8.0,1.0
42727,True,2.0,42719.0,3.0,1.0
42737,False,,,,
42743,True,2.0,42727.0,4.0,1.0
42743,True,2.0,41719.0,10.0,1.0
42743,True,2.0,42487.0,8.0,1.0
42751,True,2.0,42743.0,3.0,1.0
42751,True,2.0,42719.0,5.0,1.0
42751,True,2.0,42239.0,9.0,1.0
42767,True,2.0,42751.0,4.0,1.0
42767,True,2.0,42703.0,6.0,1.0
42767,True,2.0,38671.0,12.0,1.0
42773,True,2.0,42709.0,6.0,1.0
42773,True,2.0,38677.0,12.0,1.0
42787,True,2.0,40739.0,11.0,1.0
42793,True,2.0,42281.0,9.0,1.0
42797,True,2.0,42793.0,2.0,1.0
42821,True,2.0,26437.0,14.0,1.0
42829,True,2.0,42701.0,7.0,1.0
42829,True,2.0,42797.0,5.0,1.0
42829,True,2.0,42821.0,3.0,1.0
42829,True,2.0,10061.0,15.0,1.0
42839,False,,,,
42841,True,2.0,34649.0,13.0,1.0
42841,True,2.0,42839.0,1.0,1.0
42853,True,2.0,42821.0,5.0,1.0
42859,True,2.0,10091.0,15.0,1.0
42859,True,2.0,34667.0,13.0,1.0
42863,True,2.0,38767.0,12.0,1.0
42863,True,2.0,42859.0,2.0,1.0
42863,True,2.0,26479.0,14.0,1.0
42899,True,2.0,38803.0,12.0,1.0
42899,True,2.0,42643.0,8.0,1.0
42901,True,2.0,10133.0,15.0,1.0
42901,True,2.0,40853.0,11.0,1.0
42901,True,2.0,42899.0,1.0,1.0
42901,True,2.0,42773.0,7.0,1.0
42923,True,2.0,42667.0,8.0,1.0
42923,True,2.0,42859.0,6.0,1.0
42923,True,2.0,26539.0,14.0,1.0
42929,True,2.0,38833.0,12.0,1.0
42937,True,2.0,42929.0,3.0,1.0
42937,True,2.0,10169.0,15.0,1.0
42943,False,,,,
42953,True,2.0,163.0,14.0,2.0
42953,True,2.0,42937.0,4.0,1.0
42953,True,2.0,42697.0,8.0,1.0
42961,True,2.0,42953.0,3.0,1.0
42961,True,2.0,10193.0,15.0,1.0
42961,True,2.0,42929.0,5.0,1.0
42967,True,2.0,42839.0,7.0,1.0
42979,True,2.0,42467.0,9.0,1.0
42979,True,2.0,10211.0,15.0,1.0
42989,False,,,,
43003,True,2.0,42491.0,9.0,1.0
43013,True,2.0,38917.0,12.0,1.0
43019,True,2.0,38923.0,12.0,1.0
43019,True,2.0,43003.0,4.0,1.0
43037,True,2.0,42013.0,10.0,1.0
43049,True,2.0,42793.0,8.0,1.0
43049,True,2.0,38953.0,12.0,1.0
43051,True,2.0,42923.0,7.0,1.0
43051,True,2.0,43019.0,5.0,1.0
43051,True,2.0,43049.0,1.0,1.0
43063,True,2.0,34871.0,13.0,1.0
43067,True,2.0,43051.0,4.0,1.0
43067,True,2.0,42043.0,10.0,1.0
43067,True,2.0,38971.0,12.0,1.0
43067,True,2.0,26683.0,14.0,1.0
43067,True,2.0,43003.0,6.0,1.0
43067,True,2.0,43063.0,2.0,1.0
43093,False,,,,
43103,False,,,,
43117,True,2.0,42989.0,7.0,1.0
43133,True,2.0,43117.0,4.0,1.0
43151,False,,,,
43159,True,2.0,10391.0,15.0,1.0
43159,True,2.0,43151.0,3.0,1.0
43177,True,2.0,43049.0,7.0,1.0
43189,True,2.0,41141.0,11.0,1.0
43189,True,2.0,42677.0,9.0,1.0
43201,True,2.0,42689.0,9.0,1.0
43201,True,2.0,10433.0,15.0,1.0
43207,False,,,,
43223,True,2.0,43159.0,6.0,1.0
43223,True,2.0,43207.0,4.0,1.0
43223,True,2.0,42967.0,8.0,1.0
43223,True,2.0,26839.0,14.0,1.0
43237,True,2.0,41189.0,11.0,1.0
43261,True,2.0,35069.0,13.0,1.0
43261,True,2.0,41213.0,11.0,1.0
43261,True,2.0,43133.0,7.0,1.0
43271,True,2.0,43207.0,6.0,1.0
43283,False,,,,
43291,True,2.0,43283.0,3.0,1.0
43291,True,2.0,35099.0,13.0,1.0
43291,True,2.0,41243.0,11.0,1.0
43313,True,2.0,39217.0,12.0,1.0
43319,True,2.0,43063.0,8.0,1.0
43321,True,2.0,35129.0,13.0,1.0
43321,True,2.0,43313.0,3.0,1.0
43321,True,2.0,43319.0,1.0,1.0
43331,True,2.0,42307.0,10.0,1.0
43331,True,2.0,26947.0,14.0,1.0
43391,False,,,,
43397,True,2.0,39301.0,12.0,1.0
43397,True,2.0,42373.0,10.0,1.0
43399,True,2.0,43391.0,3.0,1.0
43399,True,2.0,43397.0,1.0,1.0
43399,True,2.0,43271.0,7.0,1.0
43399,True,2.0,41351.0,11.0,1.0
43399,True,2.0,10631.0,15.0,1.0
43403,True,2.0,43399.0,2.0,1.0
43403,True,2.0,42379.0,10.0,1.0
43411,True,2.0,43283.0,7.0,1.0
43411,True,2.0,43403.0,3.0,1.0
43411,True,2.0,42899.0,9.0,1.0
43427,True,2.0,42403.0,10.0,1.0
43427,True,2.0,43411.0,4.0,1.0
43427,True,2.0,27043.0,14.0,1.0
43441,True,2.0,43313.0,7.0,1.0
43441,True,2.0,42929.0,9.0,1.0
43451,True,2.0,27067.0,14.0,1.0
43457,True,2.0,42433.0,10.0,1.0
43457,True,2.0,43201.0,8.0,1.0
43457,True,2.0,43441.0,4.0,1.0
43457,True,2.0,27073.0,14.0,1.0
43481,True,2.0,42457.0,10.0,1.0
43487,True,2.0,27103.0,14.0,1.0
43487,True,2.0,42463.0,10.0,1.0
43499,False,,,,
43517,True,2.0,43261.0,8.0,1.0
43541,False,,,,
43543,True,2.0,43541.0,1.0,1.0
43573,True,2.0,35381.0,13.0,1.0
43573,True,2.0,43541.0,5.0,1.0
43577,True,2.0,43321.0,8.0,1.0
43577,True,2.0,43573.0,2.0,1.0
43579,True,2.0,43577.0,1.0,1.0
43579,True,2.0,43067.0,9.0,1.0
43579,True,2.0,43451.0,7.0,1.0
43591,True,2.0,41543.0,11.0,1.0
43597,True,2.0,41549.0,11.0,1.0
43607,True,2.0,39511.0,12.0,1.0
43607,True,2.0,43591.0,4.0,1.0
43607,True,2.0,43543.0,6.0,1.0
43609,True,2.0,43607.0,1.0,1.0
43609,True,2.0,43481.0,7.0,1.0
43609,True,2.0,43577.0,5.0,1.0
43613,True,2.0,43597.0,4.0,1.0
43613,True,2.0,42589.0,10.0,1.0
43613,True,2.0,43609.0,2.0,1.0
43627,True,2.0,41579.0,11.0,1.0
43627,True,2.0,10859.0,15.0,1.0
43627,True,2.0,43499.0,7.0,1.0
43633,False,,,,
43649,True,2.0,43633.0,4.0,1.0
43651,True,2.0,10883.0,15.0,1.0
43651,True,2.0,41603.0,11.0,1.0
43651,True,2.0,43649.0,1.0,1.0
43661,True,2.0,27277.0,14.0,1.0
43661,True,2.0,43597.0,6.0,1.0
43669,True,2.0,43541.0,7.0,1.0
43669,True,2.0,41621.0,11.0,1.0
43669,True,2.0,43661.0,3.0,1.0
43691,True,2.0,42667.0,10.0,1.0
43691,True,2.0,43627.0,6.0,1.0
43711,False,,,,
43717,True,2.0,10949.0,15.0,1.0
43717,True,2.0,41669.0,11.0,1.0
43721,True,2.0,27337.0,14.0,1.0
43721,True,2.0,42697.0,10.0,1.0
43721,True,2.0,43717.0,2.0,1.0
43753,True,2.0,43721.0,5.0,1.0
43759,False,,,,
43777,True,2.0,43649.0,7.0,1.0
43777,True,2.0,41729.0,11.0,1.0
43781,True,2.0,27397.0,14.0,1.0
43781,True,2.0,43777.0,2.0,1.0
43781,True,2.0,43717.0,6.0,1.0
43783,True,2.0,43781.0,1.0,1.0
43783,True,2.0,35591.0,13.0,1.0
43783,True,2.0,43271.0,9.0,1.0
43787,True,2.0,43783.0,2.0,1.0
43789,True,2.0,43781.0,3.0,1.0
43789,True,2.0,43661.0,7.0,1.0
43789,True,2.0,43787.0,1.0,1.0
43789,True,2.0,35597.0,13.0,1.0
43793,True,2.0,27409.0,14.0,1.0
43793,True,2.0,43777.0,4.0,1.0
43793,True,2.0,43789.0,2.0,1.0
43801,True,2.0,43793.0,3.0,1.0
43853,True,2.0,42829.0,10.0,1.0
43853,True,2.0,43789.0,6.0,1.0
43853,True,2.0,43597.0,8.0,1.0
43867,False,,,,
43889,True,2.0,43633.0,8.0,1.0
43891,True,2.0,43889.0,1.0,1.0
43891,True,2.0,41843.0,11.0,1.0
43913,True,2.0,27529.0,14.0,1.0
43933,False,,,,
43943,True,2.0,39847.0,12.0,1.0
43951,True,2.0,41903.0,11.0,1.0
43951,True,2.0,43943.0,3.0,1.0
43951,True,2.0,35759.0,13.0,1.0
43961,True,2.0,42937.0,10.0,1.0
43963,True,2.0,43451.0,9.0,1.0
43963,True,2.0,35771.0,13.0,1.0
